id	label	description	url	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Citations>	weight<Norm. citations>	score<Pub. year>	score<Citations>	score<Norm. citations>
1298	edgar (2017)	"<table><tr><td>Authors:</td><td>edgar, thomas w.; manz, david o.</td></tr><tr><td>Title:</td><td>research methods for cyber security</td></tr><tr><td>Source:</td><td>research methods for cyber security, 1-404</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"		0.6535	0.1227	1	85	98	78	2.376	2017	78	2.376
1299	ahmed (2018a)	"<table><tr><td>Authors:</td><td>ahmed, chuadhry mujeeb; zhou, jianying; mathur, aditya p.</td></tr><tr><td>Title:</td><td>noise maters: using sensor and process noise fingerprint to detect stealthy cyber atacks and authenticate sensors in cps</td></tr><tr><td>Source:</td><td>acm international conference proceeding series, 2018-january, 566-581</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1145/3274694.3274748	-0.3672	-0.0483	4	199	256	76	2.561	2018	76	2.561
1300	das (2020)	"<table><tr><td>Authors:</td><td>das, laya; munikoti, sai; natarajan, balasubramaniam; srinivasan, babji</td></tr><tr><td>Title:</td><td>measuring smart grid resilience: methods, challenges and opportunities</td></tr><tr><td>Source:</td><td>renewable and sustainable energy reviews, 130</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1016/j.rser.2020.109918	-0.2672	0.0803	2	141	199	75	3.067	2020	75	3.067
1301	duo (2022)	"<table><tr><td>Authors:</td><td>duo, wenli; zhou, mengchu; abusorrah, abdullah</td></tr><tr><td>Title:</td><td>a survey of cyber attacks on cyber physical systems: recent advances and challenges</td></tr><tr><td>Source:</td><td>ieee/caa journal of automatica sinica, 9(5), 784-800</td></tr><tr><td>Year:</td><td>2022</td></tr></table>"	https://doi.org/10.1109/jas.2022.105548	-0.7098	0.5049	2	390	1015	74	5.5442	2022	74	5.5442
1302	sayghe (2020a)	"<table><tr><td>Authors:</td><td>sayghe, ali; hu, yaodan; zografopoulos, ioannis; liu, xiaorui; dutta, raj gautam; jin, yier; konstantinou, charalambos</td></tr><tr><td>Title:</td><td>survey of machine learning methods for detecting false data injection attacks in power systems</td></tr><tr><td>Source:</td><td>iet smart grid, 3(5), 581-595</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1049/iet-stg.2020.0015	-0.9288	-0.1227	3	489	1456	70	2.8626	2020	70	2.8626
1306	wang (2014a)	"<table><tr><td>Authors:</td><td>wang, dai; guan, xiaohong; liu, ting; gu, yun; shen, chao; xu, zhanbo</td></tr><tr><td>Title:</td><td>extended distributed state estimation: a detection method against tolerable false data injection attacks in smart grids</td></tr><tr><td>Source:</td><td>energies, 7(3), 1517-1538</td></tr><tr><td>Year:</td><td>2014</td></tr></table>"	https://doi.org/10.3390/en7031517	-1.1288	-0.3536	3	239	458	74	2.1583	2014	74	2.1583
1308	liang (2019b)	"<table><tr><td>Authors:</td><td>liang, gaoqi; weller, steven r.; zhao, junhua; luo, fengji; dong, zhao yang</td></tr><tr><td>Title:</td><td>a framework for cyber-topology attacks: line-switching and new attack scenarios</td></tr><tr><td>Source:</td><td>ieee transactions on smart grid, 10(2), 1704-1712</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1109/tsg.2017.2776325	-1.134	-0.1369	3	316	668	74	2.6211	2019	74	2.6211
1310	wang (2019b)	"<table><tr><td>Authors:</td><td>wang, huaizhi; ruan, jiaqi; zhou, bin; li, canbing; wu, qiuwei; raza, muhammad qamar; cao, guang-zhong</td></tr><tr><td>Title:</td><td>dynamic data injection attack detection of cyber physical power systems with uncertainties</td></tr><tr><td>Source:</td><td>ieee transactions on industrial informatics, 15(10), 5505-5518</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1109/tii.2019.2902163	-1.0871	-0.0655	3	283	590	72	2.5502	2019	72	2.5502
1312	yuan (2016)	"<table><tr><td>Authors:</td><td>yuan, yuan; sun, fuchun; liu, huaping</td></tr><tr><td>Title:</td><td>resilient control of cyber-physical systems against intelligent attacker: a hierarchal stackelberg game approach</td></tr><tr><td>Source:</td><td>international journal of systems science, 47(9), 2067-2077</td></tr><tr><td>Year:</td><td>2016</td></tr></table>"	https://doi.org/10.1080/00207721.2014.973467	-0.4173	0.2438	2	137	171	74	2.3068	2016	74	2.3068
1313	kim (2014)	"<table><tr><td>Authors:</td><td>kim, jinsub; tong, lang; thomas, robert j.</td></tr><tr><td>Title:</td><td>data framing attack on state estimation</td></tr><tr><td>Source:</td><td>ieee journal on selected areas in communications, 32(7), 1460-1470</td></tr><tr><td>Year:</td><td>2014</td></tr></table>"	https://doi.org/10.1109/jsac.2014.2332032	-1.0777	-0.3874	3	240	535	71	2.0708	2014	71	2.0708
1320	liang (2019c)	"<table><tr><td>Authors:</td><td>liang, fan; hatcher, william grant; liao, weixian; gao, weichao; yu, wei</td></tr><tr><td>Title:</td><td>machine learning for security and the internet of things: the good, the bad, and the ugly</td></tr><tr><td>Source:</td><td>ieee access, 7, 158126-158147</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1109/access.2019.2948912	0.9225	0.0609	1	420	760	74	2.6211	2019	74	2.6211
1329	aldwairi (2018)	"<table><tr><td>Authors:</td><td>aldwairi, tamer; perera, dilina; novotny, mark a.</td></tr><tr><td>Title:</td><td>an evaluation of the performance of restricted boltzmann machines as a model for anomaly network intrusion detection</td></tr><tr><td>Source:</td><td>computer networks, 144, 111-119</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1016/j.comnet.2018.07.025	1.1346	-0.0188	1	121	191	73	2.4599	2018	73	2.4599
1331	liu (2019e)	"<table><tr><td>Authors:</td><td>liu, xing; qian, cheng; hatcher, william grant; xu, hansong; liao, weixian; yu, wei</td></tr><tr><td>Title:</td><td>secure internet of things (iot)-based smart-world critical infrastructures: survey, case study and research opportunities</td></tr><tr><td>Source:</td><td>ieee access, 7, 79523-79544</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1109/access.2019.2920763	0.1562	-0.1067	1	439	819	72	2.5502	2019	72	2.5502
1334	chen (2014a)	"<table><tr><td>Authors:</td><td>chen, pin-yu; cheng, shin-ming; chen, kwang-cheng</td></tr><tr><td>Title:</td><td>information fusion to defend intentional attack in internet of things</td></tr><tr><td>Source:</td><td>ieee internet of things journal, 1(4), 337-348</td></tr><tr><td>Year:</td><td>2014</td></tr></table>"	https://doi.org/10.1109/jiot.2014.2337018	-0.498	-0.3038	4	392	584	74	2.1583	2014	74	2.1583
1341	franco (2021)	"<table><tr><td>Authors:</td><td>franco, javier; aris, ahmet; canberk, berk; uluagac, a. selcuk</td></tr><tr><td>Title:</td><td>a survey of honeypots and honeynets for internet of things, industrial internet of things, and cyber-physical systems</td></tr><tr><td>Source:</td><td>ieee communications surveys and tutorials, 23(4), 2351-2383</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1109/comst.2021.3106669	0.6896	-0.1098	1	114	157	72	3.6161	2021	72	3.6161
1346	roopak (2020)	"<table><tr><td>Authors:</td><td>roopak, monika; tian, gui yun; chambers, jonathon</td></tr><tr><td>Title:</td><td>an intrusion detection system against ddos attacks in iot networks</td></tr><tr><td>Source:</td><td>2020 10th annual computing and communication workshop and conference, ccwc 2020, 562-567</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1109/ccwc47524.2020.9031206	1.1834	-0.0198	1	145	225	70	2.8626	2020	70	2.8626
1354	lee (2019a)	"<table><tr><td>Authors:</td><td>lee, jonghoon; kim, jonghyun; kim, ikkyun; han, kijun</td></tr><tr><td>Title:</td><td>cyber threat detection based on artificial neural networks using event profiles</td></tr><tr><td>Source:</td><td>ieee access, 7, 165607-165626</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1109/access.2019.2953095	1.1651	0.0183	1	168	330	71	2.5148	2019	71	2.5148
1356	shaukat (2020c)	"<table><tr><td>Authors:</td><td>shaukat, kamran; luo, suhuai; chen, shan; liu, dongxi</td></tr><tr><td>Title:</td><td>cyber threat detection using machine learning techniques: a performance evaluation perspective</td></tr><tr><td>Source:</td><td>1st annual international conference on cyber warfare and security, iccws 2020 - proceedings</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1109/iccws48432.2020.9292388	1.2363	0.0455	1	111	211	71	2.9035	2020	71	2.9035
1357	wu (2018a)	"<table><tr><td>Authors:</td><td>wu, dazhong; ren, anqi; zhang, wenhui; fan, feifei; liu, peng; fu, xinwen; terpenny, janis</td></tr><tr><td>Title:</td><td>cybersecurity for digital manufacturing</td></tr><tr><td>Source:</td><td>journal of manufacturing systems, 48, 3-12</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1016/j.jmsy.2018.03.006	0.2998	0.0482	1	176	271	73	2.4599	2018	73	2.4599
1360	kure (2018)	"<table><tr><td>Authors:</td><td>kure, halima ibrahim; islam, shareeful; razzaque, mohammad abdur</td></tr><tr><td>Title:</td><td>an integrated cyber security risk management approach for a cyber-physical system</td></tr><tr><td>Source:</td><td>applied sciences (switzerland), 8(6)</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.3390/app8060898	-0.3673	-0.1171	4	180	216	71	2.3925	2018	71	2.3925
1371	huseinović (2020)	"<table><tr><td>Authors:</td><td>huseinović, alvin; mrdović, saša; bicakci, kemal; uludag, suleyman</td></tr><tr><td>Title:</td><td>a survey of denial-of-service attacks and solutions in the smart grid</td></tr><tr><td>Source:</td><td>ieee access, 8, 177447-177470</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1109/access.2020.3026923	-0.3736	-0.268	4	529	1221	72	2.9444	2020	72	2.9444
1372	sani (2019)	"<table><tr><td>Authors:</td><td>sani, abubakar sadiq; yuan, dong; jin, jiong; gao, longxiang; yu, shui; dong, zhao yang</td></tr><tr><td>Title:</td><td>cyber security framework for internet of things-based energy internet</td></tr><tr><td>Source:</td><td>future generation computer systems, 93, 849-859</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1016/j.future.2018.01.029	-0.5433	-0.253	4	294	415	74	2.6211	2019	74	2.6211
1376	wu (2016)	"<table><tr><td>Authors:</td><td>wu, guangyu; sun, jian; chen, jie</td></tr><tr><td>Title:</td><td>a survey on the security of cyber-physical systems</td></tr><tr><td>Source:</td><td>control theory and technology, 14(1), 2-10</td></tr><tr><td>Year:</td><td>2016</td></tr></table>"	https://doi.org/10.1007/s11768-016-5123-9	-1.0874	0.0762	3	314	547	73	2.2756	2016	73	2.2756
1379	yadav (2021)	"<table><tr><td>Authors:</td><td>yadav, geeta; paul, kolin</td></tr><tr><td>Title:</td><td>architecture and security of scada systems: a review</td></tr><tr><td>Source:</td><td>international journal of critical infrastructure protection, 34</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1016/j.ijcip.2021.100433	0.242	0.0402	4	160	228	70	3.5156	2021	70	3.5156
1380	sahoo (2021)	"<table><tr><td>Authors:</td><td>sahoo, subham; dragicevic, tomislav; blaabjerg, frede</td></tr><tr><td>Title:</td><td>cyber security in control of grid-tied power electronic converters - challenges and vulnerabilities</td></tr><tr><td>Source:</td><td>ieee journal of emerging and selected topics in power electronics, 9(5), 5326-5340</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1109/jestpe.2019.2953480	-0.7937	0.2379	2	354	554	70	3.5156	2021	70	3.5156
1386	sakhnini (2021)	"<table><tr><td>Authors:</td><td>sakhnini, jacob; karimipour, hadis; dehghantanha, ali; parizi, reza m.; srivastava, gautam</td></tr><tr><td>Title:</td><td>security aspects of internet of things aided smart grids: a bibliometric survey</td></tr><tr><td>Source:</td><td>internet of things (netherlands), 14</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1016/j.iot.2019.100111	-0.3752	-0.3126	4	401	940	73	3.6663	2021	73	3.6663
1388	li (2016)	"<table><tr><td>Authors:</td><td>li, beibei; lu, rongxing; wang, wei; choo, kim-kwang raymond</td></tr><tr><td>Title:</td><td>ddoa: a dirichlet-based detection scheme for opportunistic attacks in smart grid cyber-physical system</td></tr><tr><td>Source:</td><td>ieee transactions on information forensics and security, 11(11), 2415-2425</td></tr><tr><td>Year:</td><td>2016</td></tr></table>"	https://doi.org/10.1109/tifs.2016.2576898	-1.0374	-0.1495	3	298	487	72	2.2444	2016	72	2.2444
1390	keshk (2021)	"<table><tr><td>Authors:</td><td>keshk, marwa; sitnikova, elena; moustafa, nour; hu, jiankun; khalil, ibrahim</td></tr><tr><td>Title:</td><td>an integrated framework for privacy-preserving based anomaly detection for cyber-physical systems</td></tr><tr><td>Source:</td><td>ieee transactions on sustainable computing, 6(1), 66-79</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1109/tsusc.2019.2906657	0.7996	0.0588	1	184	240	71	3.5658	2021	71	3.5658
1396	pal (2018)	"<table><tr><td>Authors:</td><td>pal, seemita; sikdar, biplab; chow, joe h.</td></tr><tr><td>Title:</td><td>classification and detection of pmu data manipulation attacks using transmission line parameters</td></tr><tr><td>Source:</td><td>ieee transactions on smart grid, 9(5), 5057-5066</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1109/tsg.2017.2679122	-1.0136	-0.3513	3	256	515	73	2.4599	2018	73	2.4599
1399	li (2020a)	"<table><tr><td>Authors:</td><td>li, deqiang; li, qianmu</td></tr><tr><td>Title:</td><td>adversarial deep ensemble: evasion attacks and defenses for malware detection</td></tr><tr><td>Source:</td><td>ieee transactions on information forensics and security, 15, 3886-3900</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1109/tifs.2020.3003571	1.0755	0.1416	1	86	165	71	2.9035	2020	71	2.9035
1403	asghar (2019)	"<table><tr><td>Authors:</td><td>asghar, muhammad rizwan; hu, qinwen; zeadally, sherali</td></tr><tr><td>Title:</td><td>cybersecurity in industrial control systems: issues, technologies, and challenges</td></tr><tr><td>Source:</td><td>computer networks, 165</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1016/j.comnet.2019.106946	-0.0184	0.0655	4	169	247	69	2.444	2019	69	2.444
1407	mourtzis (2016)	"<table><tr><td>Authors:</td><td>mourtzis, dimitris; vlachou, ekaterini</td></tr><tr><td>Title:</td><td>cloud-based cyber-physical systems and quality of services</td></tr><tr><td>Source:</td><td>tqm journal, 28(5), 704-733</td></tr><tr><td>Year:</td><td>2016</td></tr></table>"	https://doi.org/10.1108/tqm-10-2015-0133	0.6676	-0.1516	1	84	161	68	2.1197	2016	68	2.1197
1409	acharya (2020a)	"<table><tr><td>Authors:</td><td>acharya, samrat; dvorkin, yury; pandzic, hrvoje; karri, ramesh</td></tr><tr><td>Title:</td><td>cybersecurity of smart electric vehicle charging: a power grid perspective</td></tr><tr><td>Source:</td><td>ieee access, 8, 214434-214453</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1109/access.2020.3041074	0.228	-0.1234	4	168	273	68	2.7808	2020	68	2.7808
1415	sargolzaei (2020)	"<table><tr><td>Authors:</td><td>sargolzaei, arman; yazdani, kasra; abbaspour, alireza; crane iii, carl d.; dixon, warren e.</td></tr><tr><td>Title:</td><td>detection and mitigation of false data injection attacks in networked control systems</td></tr><tr><td>Source:</td><td>ieee transactions on industrial informatics, 16(6), 4281-4292</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1109/tii.2019.2952067	-0.7345	0.1482	3	258	423	67	2.7399	2020	67	2.7399
1425	yuan (2020)	"<table><tr><td>Authors:</td><td>yuan, yuan; yuan, huanhuan; ho, daniel w. c.; guo, lei</td></tr><tr><td>Title:</td><td>resilient control of wireless networked control system under denial-of-service attacks: a cross-layer design approach</td></tr><tr><td>Source:</td><td>ieee transactions on cybernetics, 50(1), 48-60</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1109/tcyb.2018.2863689	-0.6361	0.5321	2	122	247	67	2.7399	2020	67	2.7399
1444	chen (2015a)	"<table><tr><td>Authors:</td><td>chen, bo; pattanaik, nishant; goulart, ana; butler-purry, karen l.; kundur, deepa</td></tr><tr><td>Title:</td><td>implementing attacks for modbus/tcp protocol in a real-time cyber physical system test bed</td></tr><tr><td>Source:</td><td>proceedings - cqr 2015: 2015 ieee international workshop technical committee on communications quality and reliability</td></tr><tr><td>Year:</td><td>2015</td></tr></table>"	https://doi.org/10.1109/cqr.2015.7129084	-0.5615	-0.2328	4	223	305	70	1.8393	2015	70	1.8393
1445	musleh (2019b)	"<table><tr><td>Authors:</td><td>musleh, ahmed s.; khalid, haris m.; muyeen, s.m.; al-durra, ahmed</td></tr><tr><td>Title:</td><td>a prediction algorithm to enhance grid resilience toward cyber attacks in wamcs applications</td></tr><tr><td>Source:</td><td>ieee systems journal, 13(1), 710-719</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1109/jsyst.2017.2741483	-1.0679	-0.2668	3	263	434	68	2.4086	2019	68	2.4086
1448	anwar (2015)	"<table><tr><td>Authors:</td><td>anwar, adnan; mahmood, abdun naser; tari, zahir</td></tr><tr><td>Title:</td><td>identification of vulnerable node clusters against false data injection attack in an ami based smart grid</td></tr><tr><td>Source:</td><td>information systems, 53, 201-212</td></tr><tr><td>Year:</td><td>2015</td></tr></table>"	https://doi.org/10.1016/j.is.2014.12.001	-0.9755	-0.2699	3	265	534	70	1.8393	2015	70	1.8393
1449	drayer (2020)	"<table><tr><td>Authors:</td><td>drayer, elisabeth; routtenberg, tirza</td></tr><tr><td>Title:</td><td>detection of false data injection attacks in smart grids based on graph signal processing</td></tr><tr><td>Source:</td><td>ieee systems journal, 14(2), 1886-1896</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1109/jsyst.2019.2927469	-1.1688	-0.1191	3	345	854	69	2.8217	2020	69	2.8217
1450	wang (2020b)	"<table><tr><td>Authors:</td><td>wang, pengyuan; govindarasu, manimaran</td></tr><tr><td>Title:</td><td>multi-agent based attack-resilient system integrity protection for smart grid</td></tr><tr><td>Source:</td><td>ieee transactions on smart grid, 11(4), 3447-3456</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1109/tsg.2020.2970755	-0.3796	-0.1676	4	243	289	67	2.7399	2020	67	2.7399
1456	gümüşbaş (2021)	"<table><tr><td>Authors:</td><td>gümüşbaş, dilara; yıldırım, tulay; genovese, angelo; scotti, fabio</td></tr><tr><td>Title:</td><td>a comprehensive survey of databases and deep learning methods for cybersecurity and intrusion detection systems</td></tr><tr><td>Source:</td><td>ieee systems journal, 15(2), 1717-1731</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1109/jsyst.2020.2992966	1.1454	0.0367	1	261	661	69	3.4654	2021	69	3.4654
1462	chen (2021b)	"<table><tr><td>Authors:</td><td>chen, yulin; qi, donglian; dong, hangning; li, chaoyong; li, zhenming; zhang, jianliang</td></tr><tr><td>Title:</td><td>a fdi attack-resilient distributed secondary control strategy for islanded microgrids</td></tr><tr><td>Source:</td><td>ieee transactions on smart grid, 12(3), 1929-1938</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1109/tsg.2020.3047949	-0.8227	0.2241	2	165	230	69	3.4654	2021	69	3.4654
1463	rubio (2019)	"<table><tr><td>Authors:</td><td>rubio, juan enrique; alcaraz, cristina; roman, rodrigo; lopez, javier</td></tr><tr><td>Title:</td><td>current cyber-defense trends in industrial control systems</td></tr><tr><td>Source:</td><td>computers and security, 87</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1016/j.cose.2019.06.015	0.5942	0.0197	1	166	204	68	2.4086	2019	68	2.4086
1466	wang (2016b)	"<table><tr><td>Authors:</td><td>wang, yufei; gao, kunlun; zhao, ting; qiu, jian</td></tr><tr><td>Title:</td><td>assessing the harmfulness of cascading failures across space in electric cyber-physical system based on improved attack graph</td></tr><tr><td>Source:</td><td>zhongguo dianji gongcheng xuebao/proceedings of the chinese society of electrical engineering, 36(6), 1490-1499</td></tr><tr><td>Year:</td><td>2016</td></tr></table>"	https://doi.org/10.13334/j.0258-8013.pcsee.2016.06.004	-0.4651	-0.1574	4	215	296	69	2.1509	2016	69	2.1509
1472	huo (2022)	"<table><tr><td>Authors:</td><td>huo, ru; zeng, shiqin; wang, zhihao; shang, jiajia; chen, wei; huang, tao; wang, shuo; yu, f. richard; liu, yunjie</td></tr><tr><td>Title:</td><td>a comprehensive survey on blockchain in industrial internet of things: motivations, research progresses, and future challenges</td></tr><tr><td>Source:</td><td>ieee communications surveys and tutorials, 24(1), 88-122</td></tr><tr><td>Year:</td><td>2022</td></tr></table>"	https://doi.org/10.1109/comst.2022.3141490	0.6752	-0.2185	1	92	153	70	5.2445	2022	70	5.2445
1476	alqahtani (2020a)	"<table><tr><td>Authors:</td><td>alqahtani, hamed; sarker, iqbal h.; kalim, asra; minhaz hossain, syed md.; ikhlaq, sheikh; hossain, sohrab</td></tr><tr><td>Title:</td><td>cyber intrusion detection using machine learning classification techniques</td></tr><tr><td>Source:</td><td>communications in computer and information science, 1235 ccis, 121-131</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1007/978-981-15-6648-6_10	1.2638	-0.0377	1	126	297	69	2.8217	2020	69	2.8217
1478	andresini (2020)	"<table><tr><td>Authors:</td><td>andresini, giuseppina; appice, annalisa; mauro, nicola di; loglisci, corrado; malerba, donato</td></tr><tr><td>Title:</td><td>multi-channel deep feature learning for intrusion detection</td></tr><tr><td>Source:</td><td>ieee access, 8, 53346-53359</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1109/access.2020.2980937	1.1859	0.0219	1	156	310	68	2.7808	2020	68	2.7808
1480	deng (2019b)	"<table><tr><td>Authors:</td><td>deng, ruilong; liang, hao</td></tr><tr><td>Title:</td><td>false data injection attacks with limited susceptance information and new countermeasures in smart grid</td></tr><tr><td>Source:</td><td>ieee transactions on industrial informatics, 15(3), 1619-1628</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1109/tii.2018.2863256	-0.9522	-0.2982	3	380	950	68	2.4086	2019	68	2.4086
1481	nguyen (2023)	"<table><tr><td>Authors:</td><td>nguyen, thanh thi; reddi, vijay janapa</td></tr><tr><td>Title:</td><td>deep reinforcement learning for cyber security</td></tr><tr><td>Source:</td><td>ieee transactions on neural networks and learning systems, 34(8), 3779-3795</td></tr><tr><td>Year:</td><td>2023</td></tr></table>"	https://doi.org/10.1109/tnnls.2021.3121870	1.0372	0.0649	1	263	432	69	6.5768	2023	69	6.5768
1488	sánchez (2019)	"<table><tr><td>Authors:</td><td>sánchez, helem s.; rotondo, damiano; escobet, teresa; puig, vicenç; quevedo, joseba</td></tr><tr><td>Title:</td><td>bibliographical review on cyber attacks from a control oriented perspective</td></tr><tr><td>Source:</td><td>annual reviews in control, 48, 103-128</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1016/j.arcontrol.2019.08.002	-0.6515	0.1612	2	681	2896	69	2.444	2019	69	2.444
1492	chen (2017)	"<table><tr><td>Authors:</td><td>chen, juntao; zhu, quanyan</td></tr><tr><td>Title:</td><td>security as a service for cloud-enabled internet of controlled things under advanced persistent threats: a contract design approach</td></tr><tr><td>Source:</td><td>ieee transactions on information forensics and security, 12(11), 2736-2750</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"	https://doi.org/10.1109/tifs.2017.2718489	-0.1396	0.1749	2	253	349	70	2.1323	2017	70	2.1323
1495	rashid (2020)	"<table><tr><td>Authors:</td><td>rashid, md mamunur; kamruzzaman, joarder; hassan, mohammad mehedi; imam, tasadduq; gordon, steven</td></tr><tr><td>Title:</td><td>cyberattacks detection in iot-based smart city applications using machine learning techniques</td></tr><tr><td>Source:</td><td>international journal of environmental research and public health, 17(24), 1-21</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.3390/ijerph17249347	1.1542	-0.0678	1	147	252	67	2.7399	2020	67	2.7399
1499	santos (2018)	"<table><tr><td>Authors:</td><td>santos, leonel; rabadao, carlos; goncalves, ramiro</td></tr><tr><td>Title:</td><td>intrusion detection systems in internet of things: a literature review</td></tr><tr><td>Source:</td><td>iberian conference on information systems and technologies, cisti, 2018-june, 1-7</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.23919/cisti.2018.8399291	0.8553	-0.1436	1	192	396	68	2.2915	2018	68	2.2915
1504	chung (2019)	"<table><tr><td>Authors:</td><td>chung, hwei-ming; li, wen-tai; yuen, chau; chung, wei-ho; zhang, yan; wen, chao-kai</td></tr><tr><td>Title:</td><td>local cyber-physical attack for masking line outage and topology attack in smart grid</td></tr><tr><td>Source:</td><td>ieee transactions on smart grid, 10(4), 4577-4588</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1109/tsg.2018.2865316	-1.1019	-0.2367	3	279	699	66	2.3377	2019	66	2.3377
1510	liu (2017b)	"<table><tr><td>Authors:</td><td>liu, xuan; li, zuyi</td></tr><tr><td>Title:</td><td>trilevel modeling of cyber attacks on transmission lines</td></tr><tr><td>Source:</td><td>ieee transactions on smart grid, 8(2), 720-729</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"	https://doi.org/10.1109/tsg.2015.2475701	-1.0762	-0.2958	3	326	763	66	2.0105	2017	66	2.0105
1522	liang (2018)	"<table><tr><td>Authors:</td><td>liang, gaoqi; weller, steven r.; luo, fengji; zhao, junhua; dong, zhao yang</td></tr><tr><td>Title:</td><td>generalized fdia-based cyber topology attack with application to the australian electricity market trading mechanism</td></tr><tr><td>Source:</td><td>ieee transactions on smart grid, 9(4), 3820-3829</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1109/tsg.2017.2677911	-1.1408	-0.1193	3	287	642	65	2.1904	2018	65	2.1904
1525	siniosoglou (2021)	"<table><tr><td>Authors:</td><td>siniosoglou, ilias; radoglou-grammatikis, panagiotis; efstathopoulos, georgios; fouliras, panagiotis; sarigiannidis, panagiotis</td></tr><tr><td>Title:</td><td>a unified deep learning anomaly detection and classification approach for smart grid environments</td></tr><tr><td>Source:</td><td>ieee transactions on network and service management, 18(2), 1137-1151</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1109/tnsm.2021.3078381	0.7784	0.0305	1	159	213	65	3.2645	2021	65	3.2645
1526	kwon (2018)	"<table><tr><td>Authors:</td><td>kwon, cheolhyeon; hwang, inseok</td></tr><tr><td>Title:</td><td>reachability analysis for safety assurance of cyber-physical systems against cyber attacks</td></tr><tr><td>Source:</td><td>ieee transactions on automatic control, 63(7), 2272-2279</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1109/tac.2017.2761762	-0.6956	0.3033	2	263	409	66	2.2241	2018	66	2.2241
1528	sarker (2021e)	"<table><tr><td>Authors:</td><td>sarker, iqbal h.</td></tr><tr><td>Title:</td><td>deep cybersecurity: a comprehensive overview from neural network and deep learning perspective</td></tr><tr><td>Source:</td><td>sn computer science, 2(3)</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1007/s42979-021-00535-6	1.2631	-0.027	1	156	416	65	3.2645	2021	65	3.2645
