id	label	description	url	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Citations>	weight<Norm. citations>	score<Pub. year>	score<Citations>	score<Norm. citations>
2137	li (2020b)	"<table><tr><td>Authors:</td><td>li, jiao; liu, yang; chen, tao; xiao, zhen; li, zhenjiang; wang, jianping</td></tr><tr><td>Title:</td><td>adversarial attacks and defenses on cyber-physical systems: a survey</td></tr><tr><td>Source:</td><td>ieee internet of things journal, 7(6), 5103-5115</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1109/jiot.2020.2975654	-0.7702	-0.2521	3	281	428	33	2.0311	2020	33	2.0311
2143	zong (2020)	"<table><tr><td>Authors:</td><td>zong, wei; chow, yang-wai; susilo, willy</td></tr><tr><td>Title:</td><td>interactive three-dimensional visualization of network intrusion detection data for machine learning</td></tr><tr><td>Source:</td><td>future generation computer systems-the international journal of escience, 102, 292-306</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1016/j.future.2019.07.045	1.1469	0.0307	1	178	305	33	2.0311	2020	33	2.0311
2146	zhang (2019a)	"<table><tr><td>Authors:</td><td>zhang, meng; shen, chao; he, ning; han, sicong; li, qi; wang, qian; guan, xiaohong</td></tr><tr><td>Title:</td><td>false data injection attacks against smart gird state estimation: construction, detection and defense</td></tr><tr><td>Source:</td><td>science china-technological sciences, 62(12), 2077-2087</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1007/s11431-019-9544-7	-0.8709	-0.447	3	443	1319	33	1.6942	2019	33	1.6942
2148	li (2019c)	"<table><tr><td>Authors:</td><td>li, guangxia; shen, yulong; zhao, peilin; lu, xiao; liu, jia; liu, yangyang; hoi, steven c. h.</td></tr><tr><td>Title:</td><td>detecting cyberattacks in industrial control systems using online learning algorithms</td></tr><tr><td>Source:</td><td>neurocomputing, 364, 338-348</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1016/j.neucom.2019.07.031	0.4055	0.1449	1	188	255	33	1.6942	2019	33	1.6942
2149	maiorca (2019)	"<table><tr><td>Authors:</td><td>maiorca, davide; biggio, battista; giacinto, giorgio</td></tr><tr><td>Title:</td><td>towards adversarial malware detection: lessons learned from pdf-based attacks</td></tr><tr><td>Source:</td><td>acm computing surveys, 52(4)</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1145/3332184	1.0862	0.1436	1	58	218	33	1.6942	2019	33	1.6942
2158	luo (2018)	"<table><tr><td>Authors:</td><td>luo, xiaoyuan; yao, qian; wang, xinyu; guan, xinping</td></tr><tr><td>Title:</td><td>observer-based cyber attack detection and isolation in smart grids</td></tr><tr><td>Source:</td><td>international journal of electrical power & energy systems, 101, 127-138</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1016/j.ijepes.2018.02.039	-0.5663	0.0529	4	290	387	33	1.4998	2018	33	1.4998
2161	yuan (2018b)	"<table><tr><td>Authors:</td><td>yuan, huanhuan; xia, yuanqing</td></tr><tr><td>Title:</td><td>secure filtering for stochastic non-linear systems under multiple missing measurements and deception attacks</td></tr><tr><td>Source:</td><td>iet control theory and applications, 12(4), 515-523</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1049/iet-cta.2017.0868	-0.7549	0.5988	2	178	367	33	1.4998	2018	33	1.4998
2173	ntalampiras (2016)	"<table><tr><td>Authors:</td><td>ntalampiras, stavros</td></tr><tr><td>Title:</td><td>automatic identification of integrity attacks in cyber-physical systems</td></tr><tr><td>Source:</td><td>expert systems with applications, 58, 164-173</td></tr><tr><td>Year:</td><td>2016</td></tr></table>"	https://doi.org/10.1016/j.eswa.2016.04.006	-0.5367	0.067	2	385	548	33	1.5692	2016	33	1.5692
2175	murguia (2016)	"<table><tr><td>Authors:</td><td>murguia, carlos; ruths, justin</td></tr><tr><td>Title:</td><td>characterization of a cusum model-based sensor attack detector</td></tr><tr><td>Source:</td><td>2016 ieee 55th conference on decision and control (cdc), 1303-1309</td></tr><tr><td>Year:</td><td>2016</td></tr></table>"		-0.5495	0.3828	2	226	346	33	1.5692	2016	33	1.5692
2186	al-hawawreh (2022)	"<table><tr><td>Authors:</td><td>al-hawawreh, muna; sitnikova, elena; aboutorab, neda</td></tr><tr><td>Title:</td><td>x-iiotid: a connectivity-agnostic and device-agnostic intrusion data set for industrial internet of things</td></tr><tr><td>Source:</td><td>ieee internet of things journal, 9(5), 3962-3977</td></tr><tr><td>Year:</td><td>2022</td></tr></table>"	https://doi.org/10.1109/jiot.2021.3102056	1.1691	-0.0519	1	188	348	32	5.3336	2022	32	5.3336
2187	dwivedi (2021)	"<table><tr><td>Authors:</td><td>dwivedi, sanjeev kumar; roy, priyadarshini; karda, chinky; agrawal, shalini; amin, ruhul</td></tr><tr><td>Title:</td><td>blockchain-based internet of things and industrial iot: a comprehensive survey</td></tr><tr><td>Source:</td><td>security and communication networks, 2021</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1155/2021/7142048	0.6838	-0.269	1	120	273	32	2.8871	2021	32	2.8871
2188	jayachandran (2021)	"<table><tr><td>Authors:</td><td>jayachandran, m.; reddy, ch rami; padmanaban, sanjeevikumar; milyani, a. h.</td></tr><tr><td>Title:</td><td>operational planning steps in smart electric power delivery system</td></tr><tr><td>Source:</td><td>scientific reports, 11(1)</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1038/s41598-021-96769-8	-0.5707	-0.2809	3	255	384	32	2.8871	2021	32	2.8871
2191	rajan (2021)	"<table><tr><td>Authors:</td><td>rajan, rishabh; rana, nripendra p.; parameswar, nakul; dhir, sanjay; sushil; dwivedi, yogesh k.</td></tr><tr><td>Title:</td><td>developing a modified total interpretive structural model (m-tism) for organizational strategic cybersecurity management</td></tr><tr><td>Source:</td><td>technological forecasting and social change, 170</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1016/j.techfore.2021.120872	0.7555	0.383	5	122	172	32	2.8871	2021	32	2.8871
2193	brotsis (2021)	"<table><tr><td>Authors:</td><td>brotsis, sotirios; limniotis, konstantinos; bendiab, gueltoum; kolokotronis, nicholas; shiaeles, stavros</td></tr><tr><td>Title:</td><td>on the suitability of blockchain platforms for iot applications: architectures, security, privacy, and performance</td></tr><tr><td>Source:</td><td>computer networks, 191</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1016/j.comnet.2021.108005	0.6788	-0.2704	1	82	246	32	2.8871	2021	32	2.8871
2195	ameen (2021)	"<table><tr><td>Authors:</td><td>ameen, nisreen; tarhini, ali; shah, mahmood hussain; madichie, nnamdi; paul, justin; choudrie, jyoti</td></tr><tr><td>Title:</td><td>keeping customers' data secure: a cross-cultural study of cybersecurity compliance among the gen-mobile workforce</td></tr><tr><td>Source:</td><td>computers in human behavior, 114</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1016/j.chb.2020.106531	0.7611	0.3919	5	15	138	32	2.8871	2021	32	2.8871
2196	sanchez (2021)	"<table><tr><td>Authors:</td><td>sanchez, pedro miguel sanchez; valero, jose maria jorquera; celdran, alberto huertas; bovet, gerome; perez, manuel gil; perez, gregorio martinez</td></tr><tr><td>Title:</td><td>a survey on device behavior fingerprinting: data sources, techniques, application scenarios, and datasets</td></tr><tr><td>Source:</td><td>ieee communications surveys and tutorials, 23(2), 1048-1077</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1109/comst.2021.3064259	1.1082	-0.0407	1	256	552	32	2.8871	2021	32	2.8871
2197	apruzzese (2020a)	"<table><tr><td>Authors:</td><td>apruzzese, giovanni; andreolini, mauro; marchetti, mirco; venturi, andrea; colajanni, michele</td></tr><tr><td>Title:</td><td>deep reinforcement adversarial learning against botnet evasion attacks</td></tr><tr><td>Source:</td><td>ieee transactions on network and service management, 17(4), 1975-1987</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1109/tnsm.2020.3031843	1.1045	0.124	1	141	270	32	1.9695	2020	32	1.9695
2200	pour (2020)	"<table><tr><td>Authors:</td><td>pour, morteza safaei; mangino, antonio; friday, kurt; rathbun, matthias; bou-harb, elias; iqbal, farkhund; samtani, sagar; crichigno, jorge; ghani, nasir</td></tr><tr><td>Title:</td><td>on data-driven curation, learning, and analysis for inferring evolving internet-of-things (iot) botnets in the wild</td></tr><tr><td>Source:</td><td>computers & security, 91</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1016/j.cose.2019.101707	0.9246	-0.0334	1	193	357	32	1.9695	2020	32	1.9695
2204	chowdhury (2020)	"<table><tr><td>Authors:</td><td>chowdhury, abdullahi; karmakar, gour; kamruzzaman, joarder; jolfaei, alireza; das, rajkumar</td></tr><tr><td>Title:</td><td>attacks on self-driving cars and their countermeasures: a survey</td></tr><tr><td>Source:</td><td>ieee access, 8, 207308-207342</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1109/access.2020.3037705	0.6746	0.1202	1	126	266	32	1.9695	2020	32	1.9695
2206	etesami (2019)	"<table><tr><td>Authors:</td><td>etesami, s. rasoul; basar, tamer</td></tr><tr><td>Title:</td><td>dynamic games in cyber-physical security: an overview</td></tr><tr><td>Source:</td><td>dynamic games and applications, 9(4), 884-913</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1007/s13235-018-00291-y	-0.3041	0.3838	2	169	296	32	1.6429	2019	32	1.6429
2209	pan (2019b)	"<table><tr><td>Authors:</td><td>pan, yao; sun, fangzhou; teng, zhongwei; white, jules; schmidt, douglas c.; staples, jacob; krause, lee</td></tr><tr><td>Title:</td><td>detecting web attacks with end-to-end deep learning</td></tr><tr><td>Source:</td><td>journal of internet services and applications, 10(1)</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1186/s13174-019-0115-x	1.0849	0.0632	1	196	335	32	1.6429	2019	32	1.6429
2210	wang (2019g)	"<table><tr><td>Authors:</td><td>wang, xinyu; luo, xiaoyuan; zhang, yuyan; guan, xinping</td></tr><tr><td>Title:</td><td>detection and isolation of false data injection attacks in smart grids via nonlinear interval observer</td></tr><tr><td>Source:</td><td>ieee internet of things journal, 6(4), 6498-6512</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1109/jiot.2019.2916670	-0.8442	0.0629	3	392	742	32	1.6429	2019	32	1.6429
2212	abusorrah (2019)	"<table><tr><td>Authors:</td><td>abusorrah, abdullah; alabdulwahab, ahmed; li, zhiyi; shahidehpour, mohammad</td></tr><tr><td>Title:</td><td>minimax-regret robust defensive strategy against false data injection attacks</td></tr><tr><td>Source:</td><td>ieee transactions on smart grid, 10(2), 2068-2079</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1109/tsg.2017.2788040	-0.8998	-0.3531	3	421	1074	32	1.6429	2019	32	1.6429
2214	lee (2019c)	"<table><tr><td>Authors:</td><td>lee, chanhwa; shim, hyungbo; eun, yongsoon</td></tr><tr><td>Title:</td><td>on redundant observability: from security index to attack detection and resilient state estimation</td></tr><tr><td>Source:</td><td>ieee transactions on automatic control, 64(2), 775-782</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1109/tac.2018.2837107	-0.6742	0.2691	2	389	695	32	1.6429	2019	32	1.6429
2221	ayad (2018)	"<table><tr><td>Authors:</td><td>ayad, abdelrahman; farag, hany e. z.; youssef, amr; el-saadany, ehab f.</td></tr><tr><td>Title:</td><td>detection of false data injection attacks in smart grids using recurrent neural networks</td></tr><tr><td>Source:</td><td>2018 ieee power & energy society innovative smart grid technologies conference (isgt)</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"		-0.8794	-0.2457	3	330	531	32	1.4543	2018	32	1.4543
2251	inayat (2022)	"<table><tr><td>Authors:</td><td>inayat, usman; zia, muhammad fahad; mahmood, sajid; khalid, haris m.; benbouzid, mohamed</td></tr><tr><td>Title:</td><td>learning-based methods for cyber attacks detection in iot systems: a survey on methods, analysis, and future prospects</td></tr><tr><td>Source:</td><td>electronics, 11(9)</td></tr><tr><td>Year:</td><td>2022</td></tr></table>"	https://doi.org/10.3390/electronics11091502	1.1204	-0.103	1	144	290	31	5.167	2022	31	5.167
2254	tsimenidis (2022)	"<table><tr><td>Authors:</td><td>tsimenidis, stefanos; lagkas, thomas; rantos, konstantinos</td></tr><tr><td>Title:</td><td>deep learning in iot intrusion detection</td></tr><tr><td>Source:</td><td>journal of network and systems management, 30(1)</td></tr><tr><td>Year:</td><td>2022</td></tr></table>"	https://doi.org/10.1007/s10922-021-09621-9	1.1279	-0.0755	1	317	971	31	5.167	2022	31	5.167
2255	xenofontos (2022)	"<table><tr><td>Authors:</td><td>xenofontos, christos; zografopoulos, ioannis; konstantinou, charalambos; jolfaei, alireza; khan, muhammad khurram; choo, kim-kwang raymond</td></tr><tr><td>Title:</td><td>consumer, commercial, and industrial iot (in)security: attack taxonomy and case studies</td></tr><tr><td>Source:</td><td>ieee internet of things journal, 9(1), 199-221</td></tr><tr><td>Year:</td><td>2022</td></tr></table>"	https://doi.org/10.1109/jiot.2021.3079916	0.8705	-0.1562	1	165	258	31	5.167	2022	31	5.167
2256	zhao (2021)	"<table><tr><td>Authors:</td><td>zhao, zhengen; huang, yimin; zhen, ziyang; li, yuzhe</td></tr><tr><td>Title:</td><td>data-driven false data-injection attack design and detection in cyber-physical systems</td></tr><tr><td>Source:</td><td>ieee transactions on cybernetics, 51(12), 6179-6187</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1109/tcyb.2020.2969320	-0.7493	0.3417	2	424	934	31	2.7969	2021	31	2.7969
2259	yuan (2021)	"<table><tr><td>Authors:</td><td>yuan, huanhuan; xia, yuanqing; yang, hongjiu</td></tr><tr><td>Title:</td><td>resilient state estimation of cyber-physical system with multichannel transmission under dos attack</td></tr><tr><td>Source:</td><td>ieee transactions on systems man cybernetics-systems, 51(11), 6926-6937</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1109/tsmc.2020.2964586	-0.7313	0.5964	2	168	404	31	2.7969	2021	31	2.7969
2265	lee (2021)	"<table><tr><td>Authors:</td><td>lee, sang-woong; sidqi, haval mohammed; mohammadi, mokhtar; rashidi, shima; rahmani, amir masoud; masdari, mohammad; hosseinzadeh, mehdi</td></tr><tr><td>Title:</td><td>towards secure intrusion detection systems using deep learning techniques: comprehensive analysis and review</td></tr><tr><td>Source:</td><td>journal of network and computer applications, 187</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1016/j.jnca.2021.103111	1.2064	-0.0007	1	218	540	31	2.7969	2021	31	2.7969
2267	larriva-novo (2021)	"<table><tr><td>Authors:</td><td>larriva-novo, xavier; villagra, victor a.; vega-barbas, mario; rivera, diego; sanz rodrigo, mario</td></tr><tr><td>Title:</td><td>an iot-focused intrusion detection system approach based on preprocessing characterization for cybersecurity datasets</td></tr><tr><td>Source:</td><td>sensors, 21(2)</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.3390/s21020656	1.1593	-0.0538	1	177	295	31	2.7969	2021	31	2.7969
2274	ullah (2020a)	"<table><tr><td>Authors:</td><td>ullah, imtiaz; mahmoud, qusay h.</td></tr><tr><td>Title:</td><td>a two-level flow-based anomalous activity detection system for iot networks</td></tr><tr><td>Source:</td><td>electronics, 9(3)</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.3390/electronics9030530	1.1592	-0.0647	1	198	441	31	1.908	2020	31	1.908
2278	jovanov (2019)	"<table><tr><td>Authors:</td><td>jovanov, ilija; pajic, miroslav</td></tr><tr><td>Title:</td><td>relaxing integrity requirements for attack-resilient cyber-physical systems</td></tr><tr><td>Source:</td><td>ieee transactions on automatic control, 64(12), 4843-4858</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1109/tac.2019.2898510	-0.6118	0.4155	2	350	791	31	1.5916	2019	31	1.5916
2283	kushal (2019)	"<table><tr><td>Authors:</td><td>kushal, tazim ridwan billah; lai, kexing; illindala, mahesh s.</td></tr><tr><td>Title:</td><td>risk-based mitigation of load curtailment cyber attack using intelligent agents in a shipboard power system</td></tr><tr><td>Source:</td><td>ieee transactions on smart grid, 10(5), 4741-4750</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1109/tsg.2018.2867809	-0.9236	-0.2422	3	311	525	31	1.5916	2019	31	1.5916
2305	gupta (2017b)	"<table><tr><td>Authors:</td><td>gupta, b. b.; akhtar, tafseer</td></tr><tr><td>Title:</td><td>a survey on smart power grid: frameworks, tools, security issues, and solutions</td></tr><tr><td>Source:</td><td>annals of telecommunications, 72(9-10), 517-549</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"	https://doi.org/10.1007/s12243-017-0605-4	-0.0315	-0.2343	4	170	407	31	1.3786	2017	31	1.3786
2307	zhao (2017b)	"<table><tr><td>Authors:</td><td>zhao, junbo; zhang, gexiang; jabr, rabih a.</td></tr><tr><td>Title:</td><td>robust detection of cyber attacks on state estimators using phasor measurements</td></tr><tr><td>Source:</td><td>ieee transactions on power systems, 32(3), 2468-2470</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"	https://doi.org/10.1109/tpwrs.2016.2603447	-1.1467	-0.1929	3	267	424	31	1.3786	2017	31	1.3786
2331	kim (2013)	"<table><tr><td>Authors:</td><td>kim, jinsub; tong, lang</td></tr><tr><td>Title:</td><td>on phasor measurement unit placement against state and topology attacks</td></tr><tr><td>Source:</td><td>2013 ieee international conference on smart grid communications (smartgridcomm), 396-401</td></tr><tr><td>Year:</td><td>2013</td></tr></table>"		-1.1214	-0.2175	3	245	470	31	0.9872	2013	31	0.9872
2340	villanueva-rosario (2022)	"<table><tr><td>Authors:</td><td>villanueva-rosario, junior alexis; santos-garca, flix; aybar-meja, miguel euclides; mendoza-araya, patricio; molina-garca, angel</td></tr><tr><td>Title:</td><td>coordinated ancillary services, market participation and communication of multi-microgrids: a review</td></tr><tr><td>Source:</td><td>applied energy, 308</td></tr><tr><td>Year:</td><td>2022</td></tr></table>"	https://doi.org/10.1016/j.apenergy.2021.118332	-0.6477	-0.3137	3	262	381	30	5.0003	2022	30	5.0003
2341	le (2022)	"<table><tr><td>Authors:</td><td>le, thi-thu-huong; kim, haeyoung; kang, hyoeun; kim, howon</td></tr><tr><td>Title:</td><td>classification and explanation for intrusion detection system based on ensemble trees and shap method</td></tr><tr><td>Source:</td><td>sensors, 22(3)</td></tr><tr><td>Year:</td><td>2022</td></tr></table>"	https://doi.org/10.3390/s22031154	1.1812	-0.0286	1	189	339	30	5.0003	2022	30	5.0003
2345	su (2022)	"<table><tr><td>Authors:</td><td>su, qingyu; wang, handong; sun, chaowei; li, bo; li, jian</td></tr><tr><td>Title:</td><td>cyber-attacks against cyber-physical power systems security: state estimation, attacks reconstruction and defense strategy</td></tr><tr><td>Source:</td><td>applied mathematics and computation, 413</td></tr><tr><td>Year:</td><td>2022</td></tr></table>"	https://doi.org/10.1016/j.amc.2021.126639	-0.4581	-0.0705	3	297	415	30	5.0003	2022	30	5.0003
2352	sadhukhan (2021)	"<table><tr><td>Authors:</td><td>sadhukhan, dipanwita; ray, sangram; obaidat, mohammad s.; dasgupta, mou</td></tr><tr><td>Title:</td><td>a secure and privacy preserving lightweight authentication scheme for smart-grid communication using elliptic curve cryptography</td></tr><tr><td>Source:</td><td>journal of systems architecture, 114</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1016/j.sysarc.2020.101938	-0.1205	-0.3357	4	137	220	30	2.7067	2021	30	2.7067
2355	caviglione (2021)	"<table><tr><td>Authors:</td><td>caviglione, luca; choras, michal; corona, igino; janicki, artur; mazurczyk, wojciech; pawlicki, marek; wasielewska, katarzyna</td></tr><tr><td>Title:</td><td>tight arms race: overview of current malware threats and trends in their detection</td></tr><tr><td>Source:</td><td>ieee access, 9, 5371-5396</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1109/access.2020.3048319	1.0822	0.102	1	164	260	30	2.7067	2021	30	2.7067
2361	fang (2020)	"<table><tr><td>Authors:</td><td>fang, chongrong; qi, yifei; chen, jiming; tan, rui; zheng, wei xing</td></tr><tr><td>Title:</td><td>stealthy actuator signal attacks in stochastic control systems: performance and limitations</td></tr><tr><td>Source:</td><td>ieee transactions on automatic control, 65(9), 3927-3934</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1109/tac.2019.2950072	-0.6899	0.3163	2	343	618	30	1.8464	2020	30	1.8464
2368	thanh cong truong (2020)	"<table><tr><td>Authors:</td><td>thanh cong truong; quoc bao diep; zelinka, ivan</td></tr><tr><td>Title:</td><td>artificial intelligence in the cyber domain: offense and defense</td></tr><tr><td>Source:</td><td>symmetry-basel, 12(3)</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.3390/sym12030410	1.1588	0.0902	1	155	323	30	1.8464	2020	30	1.8464
2369	haddadpajouh (2020)	"<table><tr><td>Authors:</td><td>haddadpajouh, hamed; khayami, raouf; dehghantanha, ali; choo, kim-kwang raymond; parizi, reza m.</td></tr><tr><td>Title:</td><td>ai4safe-iot: an ai-powered secure architecture for edge layer of internet of things</td></tr><tr><td>Source:</td><td>neural computing & applications, 32(20), 16119-16133</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1007/s00521-020-04772-3	0.8955	-0.1604	1	160	279	30	1.8464	2020	30	1.8464
2374	masood (2019)	"<table><tr><td>Authors:</td><td>masood, zaheer; samar, raza; raja, muhammad asif zahoor</td></tr><tr><td>Title:</td><td>design of a mathematical model for the stuxnet virus in a network of critical control infrastructure</td></tr><tr><td>Source:</td><td>computers & security, 87</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1016/j.cose.2019.07.002	0.2543	0.1385	2	157	206	30	1.5402	2019	30	1.5402
2377	aydos (2019)	"<table><tr><td>Authors:</td><td>aydos, murat; vural, yilmaz; tekerek, adem</td></tr><tr><td>Title:</td><td>assessing risks and threats with layered approach to internet of things security</td></tr><tr><td>Source:</td><td>measurement & control, 52(5-6), 338-353</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1177/0020294019837991	0.8235	-0.1785	1	158	371	30	1.5402	2019	30	1.5402
2382	bretas (2019)	"<table><tr><td>Authors:</td><td>bretas, arturo s.; bretas, newton g.; carvalho, breno e. b.</td></tr><tr><td>Title:</td><td>further contributions to smart grids cyber-physical security as a malicious data attack: proof and properties of the parameter error spreading out to the measurements and a relaxed correction model</td></tr><tr><td>Source:</td><td>international journal of electrical power & energy systems, 104, 43-51</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1016/j.ijepes.2018.06.039	-1.1736	-0.2583	3	243	502	30	1.5402	2019	30	1.5402
2388	mckee (2018)	"<table><tr><td>Authors:</td><td>mckee, david w.; clement, stephen j.; almutairi, jaber; xu, jie</td></tr><tr><td>Title:</td><td>survey of advances and challenges in intelligent autonomy for distributed cyber-physical systems</td></tr><tr><td>Source:</td><td>caai transactions on intelligence technology, 3(2), 75-82</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1049/trit.2018.0010	0.6835	-0.1726	1	227	447	30	1.3634	2018	30	1.3634
2398	farraj (2017)	"<table><tr><td>Authors:</td><td>farraj, abdallah; hammad, eman; kundur, deepa</td></tr><tr><td>Title:</td><td>on the impact of cyber attacks on data integrity in storage-based transient stability control</td></tr><tr><td>Source:</td><td>ieee transactions on industrial informatics, 13(6), 3322-3333</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"	https://doi.org/10.1109/tii.2017.2720679	-0.8969	-0.204	3	414	887	30	1.3341	2017	30	1.3341
2426	goudarzi (2022)	"<table><tr><td>Authors:</td><td>goudarzi, arman; ghayoor, farzad; waseem, muhammad; fahad, shah; traore, issa</td></tr><tr><td>Title:</td><td>a survey on iot-enabled smart grids: emerging, applications, challenges, and outlook</td></tr><tr><td>Source:</td><td>energies, 15(19)</td></tr><tr><td>Year:</td><td>2022</td></tr></table>"	https://doi.org/10.3390/en15196984	0.0975	-0.3216	4	181	315	29	4.8336	2022	29	4.8336
2427	waqas (2022a)	"<table><tr><td>Authors:</td><td>waqas, muhammad; tu, shanshan; halim, zahid; rehman, sadaqat ur; abbas, ghulam; abbas, ziaul haq</td></tr><tr><td>Title:</td><td>the role of artificial intelligence and machine learning in wireless networks security: principle, practice and challenges</td></tr><tr><td>Source:</td><td>artificial intelligence review, 55(7), 5215-5261</td></tr><tr><td>Year:</td><td>2022</td></tr></table>"	https://doi.org/10.1007/s10462-022-10143-2	1.1162	0.061	1	225	443	29	4.8336	2022	29	4.8336
2432	huang (2021)	"<table><tr><td>Authors:</td><td>huang, xin; dong, jiuxiang</td></tr><tr><td>Title:</td><td>an adaptive secure control scheme for t-s fuzzy systems against simultaneous stealthy sensor and actuator attacks</td></tr><tr><td>Source:</td><td>ieee transactions on fuzzy systems, 29(7), 1978-1991</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1109/tfuzz.2020.2990772	-0.6227	0.4891	2	330	747	29	2.6165	2021	29	2.6165
2445	sobb (2020)	"<table><tr><td>Authors:</td><td>sobb, theresa; turnbull, benjamin; moustafa, nour</td></tr><tr><td>Title:</td><td>supply chain 4.0: a survey of cyber security challenges, solutions and future directions</td></tr><tr><td>Source:</td><td>electronics, 9(11)</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.3390/electronics9111864	0.6816	-0.2365	1	134	214	29	1.7849	2020	29	1.7849
2456	sivanathan (2020)	"<table><tr><td>Authors:</td><td>sivanathan, arunan; gharakheili, hassan habibi; sivaraman, vijay</td></tr><tr><td>Title:</td><td>managing iot cyber-security using programmable telemetry and machine learning</td></tr><tr><td>Source:</td><td>ieee transactions on network and service management, 17(1), 60-74</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1109/tnsm.2020.2971213	0.9196	-0.0881	1	149	221	29	1.7849	2020	29	1.7849
2460	sontowski (2020)	"<table><tr><td>Authors:</td><td>sontowski, sina; gupta, maanak; chukkapalli, sai sree laya; abdelsalam, mahmoud; mittal, sudip; joshi, anupam; sandhu, ravi</td></tr><tr><td>Title:</td><td>cyber attacks on smart farming infrastructure</td></tr><tr><td>Source:</td><td>2020 ieee 6th international conference on collaboration and internet computing (cic 2020), 135-144</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1109/cic50333.2020.00025	0.844	-0.1371	1	155	299	29	1.7849	2020	29	1.7849
2464	kim (2019b)	"<table><tr><td>Authors:</td><td>kim, sangjun; won, yuchang; park, in-hee; eun, yongsoon; park, kyung-joon</td></tr><tr><td>Title:</td><td>cyber-physical vulnerability analysis of communication-based train control</td></tr><tr><td>Source:</td><td>ieee internet of things journal, 6(4), 6353-6362</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1109/jiot.2019.2919066	-0.2299	0.3123	2	286	399	29	1.4889	2019	29	1.4889
2481	xie (2018)	"<table><tr><td>Authors:</td><td>xie, chun-hua; yang, guang-hong</td></tr><tr><td>Title:</td><td>observer-based attack-resilient control for linear systems against fdi attacks on communication links from controller to actuators</td></tr><tr><td>Source:</td><td>international journal of robust and nonlinear control, 28(15), 4382-4403</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1002/rnc.4236	-0.797	0.506	2	349	860	29	1.318	2018	29	1.318
