id	label	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Occurrences>	score<Avg. pub. year>	score<Avg. citations>	score<Avg. norm. citations>
39894	particle swarm optimization (pso)	0.1044	0.7808	3	235	468	40	2020.25	25.4	1.1652
40052	patient safety	-0.8278	-0.8441	1	106	383	35	2018.1429	34.3429	1.1731
40077	pattern recognition	-0.5641	0.3109	3	315	737	79	2016.7722	31.0633	1.0266
40194	peer to peer networks	0.1691	0.18	4	257	659	70	2018.3429	33.9714	1.2517
40226	penetration testing	0.0002	-0.5144	5	300	813	103	2017.9417	15.4466	0.5399
40264	perception	-0.8707	-0.7821	1	147	333	34	2018.8824	21.6471	0.8294
40301	performance	-0.6299	0.5387	3	408	1176	109	2020.3945	22.945	1.1167
40303	performance analysis	-0.1446	0.2702	4	240	480	51	2018.1765	33.902	1.2393
40354	performance metrics	-0.5466	0.6187	3	196	409	39	2019.1282	28.2564	1.1669
40463	personal computing	-0.4636	-0.0978	1	826	5558	614	2017.8779	23.9577	0.8693
40489	personal information	-0.9185	-0.0967	1	258	687	78	2018.1282	22.1538	0.782
40541	personnel	-0.5421	-0.6485	1	198	403	56	2018.8571	24.5357	0.959
40548	personnel training	-0.4627	-0.6636	1	364	1080	138	2017.2609	29.4348	0.9744
40597	petri nets	0.5496	-0.401	5	217	512	56	2017.4286	28.2679	0.8971
40607	petroleum reservoir evaluation	-0.149	-0.6949	1	211	358	36	2019.1944	30.1944	1.2252
40639	phase measurement	1.2291	0.1858	2	209	710	63	2018.0317	34.3175	1.1288
40662	phasor measurement unit (pmus)	1.2169	0.1871	2	159	428	46	2017.2609	36.8043	1.1933
40663	phasor measurement units	1.2203	0.1946	2	370	1932	187	2018.2406	35.0107	1.2074
40673	philosophical aspects	-0.3476	-0.7139	1	187	351	52	2017.1538	24.5577	0.8416
40680	phishing	-1.0538	-0.135	1	395	2182	255	2018.8431	26.4353	1.0256
40685	phishing attacks	-1.0459	-0.1132	1	273	1070	115	2019.0435	25.1217	0.989
40694	phishing detections	-1.1091	0.2237	3	181	628	60	2019.1167	31.8333	1.2362
40714	phishing websites	-1.1103	0.2527	3	143	495	49	2019.7959	18.3469	0.8181
40786	physical attacks	0.815	-0.004	2	270	692	67	2018.9254	24.6119	0.9482
40796	physical components	0.5266	-0.3517	5	264	616	66	2017.7273	29.2424	0.9251
40870	physical power	1.2321	0.0285	2	157	472	40	2019.775	26.525	1.2914
40872	physical process	0.6016	-0.3874	5	243	562	57	2016.4561	21.8947	0.6966
40900	physical systems	0.5811	-0.131	2	363	929	107	2017.3738	43.7944	1.4497
40917	physical world	0.2305	-0.2027	5	190	349	41	2016.561	20.3415	0.6593
41226	policy	-0.6073	-0.794	1	179	402	52	2017	30.9231	1.1167
41387	population statistics	-0.4575	-0.304	1	212	369	41	2017.0488	35.4634	1.291
41534	potential attack	0.3877	-0.3477	5	189	374	44	2018.0227	23.5455	0.8197
41572	potential threats	-0.1162	-0.3245	1	246	444	53	2017.5283	39.1321	1.2865
41585	power	1.2578	0.0895	2	322	1193	103	2021	18.4272	1.054
41614	power control	1.1891	0.1394	2	306	941	83	2017.5422	29.0482	0.9808
41654	power electronics	1.1427	0.0623	2	164	397	39	2019.2051	18.1282	0.7786
41686	power generation	1.0068	-0.1799	2	205	439	45	2012.6889	66.7333	1.9558
41692	power grid	1.0286	-0.1422	2	188	420	40	2016.175	54.4	1.5987
41719	power grids	1.0415	-0.1355	2	418	1624	150	2015.94	39.1733	1.183
41748	power markets	1.0269	0.0331	2	151	362	39	2019.6923	35.4872	1.4111
41811	power system	1.2496	0.0668	2	285	942	76	2019.0658	40.0526	1.5472
41837	power system dynamics	1.2462	0.3072	2	169	452	34	2018.8824	41.9118	1.5382
41877	power system security	1.097	-0.0737	2	219	553	57	2016.2982	39.4035	1.318
41889	power system state estimation	1.1366	0.2135	2	131	347	38	2017.3158	50.9474	1.6269
41894	power systems	1.1953	0.0184	2	286	863	79	2016.4177	51.4684	1.7578
41917	power transmission	0.9537	-0.2088	2	153	317	29	2011.069	40.4138	1.1452
42057	prediction	-0.6408	0.0014	1	205	381	39	2018.8462	35.1538	1.3792
42096	predictive analytics	-0.5007	0.3173	3	257	550	54	2019.2963	51.1667	2.1987
42197	press load control	1.2931	0.3517	2	121	491	38	2019.5789	40.5263	1.6175
42305	principal component analysis	-0.5068	0.7045	3	311	832	78	2018.8718	32.5641	1.1941
42358	priority journal	-0.7976	-0.822	1	246	833	69	2017.058	44.2319	1.4614
42372	privacy	-0.6491	-0.5439	1	654	4276	488	2018.7582	33.8545	1.2869
42381	privacy and security	-0.2902	-0.0054	4	317	803	94	2018.9681	27.5851	1.0762
42395	privacy by design	-0.2179	0.1919	4	482	1672	176	2020.5795	20.2045	0.9817
42443	privacy preservation	-0.1604	0.3806	4	209	488	48	2020.1667	43.0417	1.8573
42444	privacy preserving	-0.2001	0.31	4	274	761	78	2019.8077	29.4487	1.2948
42515	private information	-0.8546	-0.0031	1	198	390	45	2018.3111	27.5556	0.9853
42669	probability	0.3193	-0.0636	2	326	750	77	2016.8052	26.5065	0.9491
42679	probability distributions	0.5451	0.2907	2	198	388	50	2017.66	30.72	1.1962
42729	problem solving	-0.3535	-0.417	1	222	392	53	2014.1887	32.3585	0.9792
42746	procedures	-0.844	-0.8292	1	150	508	43	2018.6744	45.0233	1.7425
42768	process control	0.6099	-0.2237	5	512	2128	189	2017.3386	27.1958	0.9315
43052	program debugging	-0.0229	-0.2537	5	188	370	43	2018.2093	21.9302	0.7876
43091	programmable logic controllers	0.6659	-0.4993	5	334	1212	107	2018.0093	22.5701	0.7902
43160	proof of concept	-0.2046	-0.2048	5	217	399	52	2017.5192	28.3846	0.9434
43231	proposed architectures	0.133	0.3092	4	260	634	58	2018.5	33.4138	1.3142
43588	public key cryptography	0.2161	0.2869	4	315	950	114	2018.4825	23.1053	0.8526
43609	public policy	-0.5434	-0.7626	1	239	573	72	2014.6528	54.2917	1.6194
43652	public works	0.5035	-0.6538	5	637	3546	345	2016.687	23.942	0.763
43850	quality control	-0.4326	-0.2584	1	401	903	100	2018.34	23.07	0.8804
43888	quality of service	0.155	0.4076	4	403	1125	118	2018.161	46.9831	1.619
44002	quantum cryptography	0.2534	0.003	4	170	313	46	2019.0435	14.7609	0.6598
44116	queueing networks	-0.0001	0.4163	4	188	453	46	2020.3261	44.2174	2.0619
44264	railroad transportation	0.2257	-0.4408	5	174	350	41	2018.6341	16.4878	0.615
44265	railroads	0.2249	-0.4396	5	180	372	46	2018.6304	15.8043	0.5888
44332	random forest	-1.04	0.6672	3	216	643	52	2020.1154	27.6154	1.1836
44345	random forests	-1.0307	0.683	3	274	1034	84	2019.869	28.3452	1.2162
44371	random processes	0.7686	0.3712	2	258	598	73	2017.6438	34.1096	1.1368
44436	ransomware	-0.9426	-0.2509	1	323	1020	124	2019.4274	23.0242	0.889
44624	real - time system	0.609	0.57	2	177	406	27	2022.2222	11.963	0.982
44654	real time	0.0321	0.2324	3	248	468	55	2016.6909	21.6909	0.7157
44664	real time control	0.7599	-0.0812	2	201	362	34	2016.6471	26.5882	0.8806
44689	real time monitoring	0.5954	0.1223	2	194	395	38	2018	43.0789	1.4002
44711	real time systems	0.487	0.2406	2	731	3753	345	2018.2174	32.1942	1.1819
44733	real- time	-0.2478	0.5559	4	218	482	46	2020.3696	14.3043	0.8242
44877	real-world	-0.5554	-0.0353	1	241	474	62	2018.8548	17.9839	0.7952
44972	recent researches	-0.4991	0.2021	3	203	352	42	2018.7143	22.7381	0.893
45016	reconfigurable hardware	0.2371	0.1026	5	167	350	36	2016.2222	22.3333	0.694
45053	recovery	0.6975	0.1325	2	208	437	53	2018.3774	19.9057	0.7361
45086	recurrent neural network (rnn)	-0.5089	0.9445	3	183	437	37	2019.2432	88.3784	3.1495
45090	recurrent neural networks	-0.5457	0.9085	3	390	1301	117	2019.9145	53.0171	2.1102
45248	regression analysis	-0.5919	0.348	3	263	520	58	2019.0345	20.1897	0.8456
45290	regulatory compliance	0.1259	-0.6031	5	238	474	52	2017.0577	35.6154	1.0842
45328	reinforcement learning	0.5507	0.5758	2	441	1587	163	2020.0429	26.1595	1.1693
45415	reliability	0.5398	-0.2413	2	451	1344	148	2017.7162	36.6757	1.2032
45416	reliability analysis	0.5257	-0.2573	2	291	695	73	2016.8904	29.2192	1.0322
45531	remote control	0.537	-0.1896	5	328	697	68	2017.9559	24.4559	0.8791
45594	remote sensing	-0.7807	-0.7891	1	192	367	34	2018.7353	31.0294	1.126
45604	remote state estimations	0.8777	0.4766	2	86	294	38	2018.7368	54.1842	1.8009
45631	renewable energies	1.1057	-0.0046	2	198	475	43	2019.0465	52.2326	1.8049
45632	renewable energy	1.1056	-0.0004	2	175	369	36	2019.7222	33.6944	1.389
45643	renewable energy resources	1.1315	0.019	2	349	1441	124	2018.8226	36.0887	1.3292
45644	renewable energy source	1.1459	0.0371	2	179	489	41	2019.4146	21.8293	0.9323
45763	research	-0.3552	-0.563	1	265	533	75	2013.1067	34.3733	0.9914
45772	research and development	-0.1335	-0.5698	1	226	415	55	2016.6182	24.3273	0.8439
45784	research challenges	-0.0702	0.2161	4	261	578	62	2017.8226	91.3871	3.1927
45786	research communities	-0.3501	0.1354	3	342	754	89	2017.6517	42.6854	1.3857
45919	resilience	0.581	-0.2784	2	481	1560	184	2018.5163	27.9511	1.0503
45972	resilient control	1.0328	0.3098	2	203	610	66	2017.9091	31.1061	1.1243
46040	resource allocation	0.3859	-0.1772	2	222	494	58	2018.0517	26.6034	0.9327
46233	reverse engineering	-0.4625	0.2283	3	263	600	62	2018.0806	18.4516	0.6829
46246	review	-0.7983	-0.837	1	316	1209	116	2019.1121	49.8448	1.8323
46327	risk	-0.2267	-0.8264	1	273	754	91	2017.3407	29	0.9348
46330	risk analysis	0.279	-0.652	5	535	2250	246	2017.0976	26.1341	0.8918
46341	risk assessment	0.1469	-0.6854	5	833	8285	957	2017.7806	25.9133	0.9122
46426	risk management	-0.1355	-0.7606	1	647	3740	467	2016.985	26.7345	0.9144
46456	risk perception	0.0592	-0.6663	1	506	1841	199	2018.0754	24.6734	0.863
46524	risks	-0.1735	-0.808	1	310	866	93	2017.3656	33.5269	1.0707
46575	roads and streets	0.2779	0.5631	4	153	343	34	2018.3824	15.3235	0.625
46626	robotics	-0.0235	-0.1688	4	373	1000	116	2018.3621	33.8621	1.1621
46635	robots	-0.0317	-0.1744	4	233	517	63	2017.3651	26.0952	0.8532
46710	robustness (control systems)	1.0778	0.3112	2	242	558	54	2018.2593	50.0926	1.7441
46847	routing protocols	0.2112	0.5499	4	160	344	35	2018.7714	21.1714	0.9187
47048	safety	0.2529	-0.4626	5	419	1579	176	2018.0341	27.483	0.9375
47061	safety and securities	0.2961	-0.4338	5	402	1437	168	2018.3452	23.3155	0.8378
47095	safety critical systems	0.2727	-0.3828	5	193	465	54	2017.4444	16.4259	0.5711
47100	safety engineering	0.2761	-0.3958	5	582	2763	302	2018.1424	22.6391	0.7865
47182	sales	-0.3461	-0.4885	1	181	376	45	2018.2	22.1111	0.8294
47322	scada	0.7547	-0.5419	5	511	2762	256	2016.6992	37.5039	1.1522
47356	scada systems	0.8004	-0.4429	5	669	4941	439	2015.8679	42.8269	1.2875
47369	scalability	0.1729	0.1481	4	342	733	80	2018.1125	32.8125	1.2255
47487	scheduling	0.9509	0.1173	2	318	840	89	2018.3483	29.6517	1.1492
47632	sdn	0.0115	0.5341	4	262	706	72	2019.2917	31.3472	1.2486
47666	search engines	-0.5284	-0.1374	1	267	572	69	2018.2174	17.2319	0.6664
47804	secure communication	0.4107	0.3654	4	207	479	48	2018.2083	26.8542	0.9481
48015	security analysis	0.3648	-0.3746	5	450	1393	158	2017.7975	31.1139	1.0402
48034	security and privacy	-0.157	0.0404	4	588	2910	325	2018.8831	48.48	1.7579
48038	security and privacy issues	-0.2131	-0.0294	4	178	387	41	2019.0244	97.7805	3.4541
48070	security architecture	0.0292	-0.0864	4	271	611	67	2016.9403	33.403	1.1985
48080	security assessment	0.2082	-0.4981	5	366	915	109	2017.6514	24.7982	0.833
48093	security attacks	0.0582	0.3115	4	317	785	91	2018.7582	26.2857	1.0147
48104	security awareness	-0.4827	-0.6258	1	213	501	72	2016.7639	24.8194	0.8377
48119	security breaches	-0.4252	-0.3559	1	333	793	99	2017.697	27.7475	0.9312
48137	security challenges	0.0584	-0.0577	4	464	1501	176	2017.8807	37.8182	1.2777
48171	security controls	0.2403	-0.5972	2	352	952	115	2018.1913	27.9826	1.0757
48177	security countermeasures	0.2029	-0.288	5	185	349	37	2017.2703	50.9189	1.6213
48226	security evaluation	0.1854	-0.4271	5	216	413	54	2017.3333	36.1852	1.1445
48239	security experts	-0.5684	-0.3751	1	173	326	46	2017.3696	26.413	0.9565
48247	security features	0.0195	0.4539	4	179	352	38	2017.3158	34.0789	1.2446
48257	security frameworks	-0.0088	-0.2901	5	285	627	70	2017.3143	42.9	1.3677
48293	security incident	-0.5113	-0.3687	1	325	740	95	2018.0842	16.7368	0.6213
48337	security issues	-0.0656	-0.0623	4	474	1486	170	2017.7412	25.1118	0.9058
48358	security management	-0.0504	-0.4286	5	304	707	85	2017.1647	20.4588	0.7158
48369	security measure	-0.1174	-0.3663	1	372	860	101	2017.5149	21.3267	0.7863
48374	security mechanism	-0.1202	0.2897	4	426	1232	134	2018.0299	25.9403	0.9341
48384	security metrics	0.2422	-0.5125	5	231	514	70	2016.2429	29.9286	0.9054
48391	security model	0.1736	-0.5491	5	193	381	47	2017.234	23.0638	0.7834
48398	security monitoring	0.0052	0.3297	5	186	355	42	2018.381	21.881	0.7886
48412	security of data	-0.1757	-0.4458	1	963	18128	2577	2016.0528	28.0248	0.9018
48433	security operations	-0.5794	-0.1193	1	178	335	45	2018.6667	22.2222	0.7912
48464	security policy	-0.1468	-0.5112	1	238	472	67	2016	21.5821	0.7524
48484	security problems	0.0757	0.114	4	332	734	85	2017.6824	31.3529	1.2138
48488	security professionals	-0.5482	-0.4909	1	204	398	51	2017.451	22.9804	0.7632
48496	security properties	0.3088	-0.3716	5	213	408	47	2016.4681	59.5957	1.9561
48497	security protection	-0.2397	0.3461	4	220	391	47	2018.5319	27.8511	1.0421
48503	security protocols	0.2167	0.0466	4	204	423	45	2017.3556	35.2889	1.0597
48518	security requirements	0.1024	-0.3764	5	456	1651	192	2017.7396	35.3125	1.1628
48533	security risk assessments	0.2654	-0.5546	5	175	341	38	2018.2895	27.9211	0.9761
48539	security risks	0.022	-0.487	5	339	743	89	2017.809	24.1124	0.8971
48564	security solutions	-0.1831	0.0862	4	473	1260	141	2018.234	31.6596	1.2522
48572	security standards	0.1122	-0.5988	5	182	356	45	2017.8444	16.6444	0.6581
48594	security systems	-0.0008	-0.3534	5	871	8166	937	2016.4984	24.9061	0.8373
48600	security technology	-0.4715	-0.3433	1	223	466	53	2015.5094	33.9057	1.0271
48612	security threat	-0.2886	-0.7919	1	166	330	40	2016.875	25.975	0.8792
48616	security threats	-0.1603	-0.1744	4	590	2356	261	2018.0728	26.1724	0.9686
48645	security vulnerabilities	0.1073	-0.1469	5	592	1917	210	2018.0286	35.9619	1.282
48975	semantics	-0.5844	0.0574	3	566	2250	273	2017.7875	26.3223	0.9473
49091	sensitive datas	-0.7228	0.1179	4	230	491	58	2018.2759	22.5862	0.8617
49097	sensitive informations	-0.7867	0.0091	1	455	1390	151	2018.3775	29.053	0.9235
49104	sensitivity analysis	0.533	-0.1467	2	215	376	41	2017.878	39.2195	1.2813
49161	sensor measurements	0.9502	0.3421	2	203	469	53	2018.9623	22.5283	0.8237
49165	sensor networks	0.29	0.1103	4	348	839	90	2016.0778	38.8444	1.3715
49166	sensor nodes	0.4012	0.3125	4	307	923	102	2018.5784	37.4902	1.3863
49205	sensors	0.2604	0.0426	4	372	1020	106	2014.8774	37.3585	1.2027
49206	sensors and actuators	0.6132	0.0462	5	230	468	48	2017.9583	36.3958	1.2538
49358	serious games	-0.406	-0.7078	1	148	326	52	2018.6731	17.1538	0.6547
49385	servers	-0.3549	-0.1319	4	195	402	41	2014.2439	36.3902	1.202
49430	service industry	-0.2483	0.2173	4	197	374	44	2020.0455	17.3409	0.768
49705	ships	0.4327	-0.4585	5	184	391	50	2019.56	20.94	0.922
49776	side channel attack	0.1849	0.0282	5	231	540	59	2019.1356	22.2542	0.8595
49829	signal detection	0.1224	0.5899	2	412	1296	120	2017.7083	31.7833	1.1053
49835	signal encoding	-0.5622	0.5258	3	231	451	46	2019.0652	25.7391	1.0487
49847	signal processing	0.3717	0.2629	2	406	1090	119	2017.5546	27.3193	0.9455
50010	simulation	0.4657	-0.3528	2	459	1375	137	2018.0584	27.219	1.0852
50044	simulation platform	0.8455	0.0633	2	201	386	42	2019.0238	19.5714	0.7138
50183	situation awareness	-0.3866	-0.2834	1	269	660	99	2015.5859	19.7576	0.6487
50200	situational awareness	-0.3585	-0.255	1	473	1574	200	2016.55	24.705	0.8102
50401	smart cities	-0.0824	-0.1027	4	279	735	88	2019.2273	41.125	1.6571
50407	smart city	-0.036	0.0395	4	587	2414	260	2019.4077	42	1.6195
50437	smart contract	0.0451	0.1553	4	268	785	86	2020.5581	34.5698	1.5491
50448	smart devices	-0.2313	0.0307	4	249	575	58	2019.9655	23.3103	1.0876
50496	smart grid	1.1029	-0.1242	2	791	10316	978	2017.4202	42.8252	1.4275
50510	smart grid communications	1.0331	-0.2149	2	211	518	50	2016.66	72.42	2.0688
50537	smart grid security	1.2401	-0.0554	2	184	534	49	2018.0204	49.9184	1.5996
50545	smart grid systems	1.1113	-0.2947	2	206	517	50	2017.16	55.76	1.7039
50546	smart grid technologies	1.0659	-0.1867	2	168	411	35	2017.8286	38.7714	1.4544
50552	smart grids	1.1515	-0.052	2	398	1483	131	2018.1985	49.5573	1.6922
50563	smart home	0.0194	0.0403	4	259	731	67	2018.9403	34.4179	1.2667
50573	smart homes	0.0085	0.0432	4	299	988	91	2019.0989	31.3626	1.1788
50607	smart manufacturing	0.2317	-0.6709	5	211	576	58	2020.4655	41.5517	1.8968
50617	smart meter	1.1046	-0.1998	2	156	422	36	2018.5556	27.6944	1.0233
50630	smart meters	1.0924	-0.1961	2	365	1264	116	2017.5345	38.8448	1.3451
50654	smart power grids	1.1293	-0.1209	2	818	13112	1214	2017.6458	37.4687	1.2589
50773	smartphones	-0.6927	0.0667	1	337	949	107	2017.6729	25.2804	0.9314
50901	social engineering	-0.8894	-0.3405	1	346	1241	166	2018.5602	28.506	1.0008
50957	social media	-0.92	-0.4922	1	261	837	131	2018.4198	21.2061	0.7871
51009	social networking (online)	-0.8185	-0.1898	1	457	2034	284	2017.4754	20.3803	0.6856
51050	social sciences computing	-0.569	-0.2816	1	192	336	35	2016.9143	26.4286	0.8159
51112	societies and institutions	-0.4297	-0.5087	1	258	662	87	2013.5172	25.1724	0.7443
51192	software	-0.7404	-0.762	1	402	1356	130	2018.6538	30.2692	1.1214
51194	software agents	0.3281	-0.163	2	188	348	39	2015.1538	18.1538	0.5614
51256	software defined networking	0.0121	0.555	4	419	1505	143	2018.958	25.7622	0.97
51257	software defined networking (sdn)	0.0334	0.525	4	300	878	88	2018.9091	32.7841	1.2475
51276	software design	-0.2297	-0.5008	5	358	914	108	2017.9815	16.1944	0.5621
51307	software engineering	-0.1835	-0.3911	5	401	1090	144	2016.1319	18.0625	0.5597
51388	software reliability	0.2292	-0.3692	5	280	649	72	2016.8889	16.9861	0.5647
51397	software security	-0.2417	-0.4179	5	180	356	51	2016.9804	21.6275	0.7127
51416	software testing	0.1657	-0.2823	5	400	1020	109	2018.2294	20.3211	0.748
51433	software vulnerabilities	-0.2118	-0.3002	5	263	598	76	2017.8158	26.8289	0.9497
51458	software-defined networking	0.026	0.5607	4	178	416	41	2018.7561	33.4878	1.1153
51462	software-defined networkings	-0.0421	0.6272	4	168	402	32	2020.5	14.75	0.9404
51883	specifications	0.3285	-0.3056	5	268	602	68	2016.3824	24.1029	0.796
51957	spoofing attacks	0.4425	0.5353	4	173	381	42	2019.5952	15.3333	0.6705
52038	stability	1.1232	0.1728	2	165	352	38	2018.1842	26.5	0.9303
52182	standardization	0.0769	-0.5797	1	222	397	43	2016.6744	39.1395	1.3839
52190	standards	-0.0395	-0.7993	1	428	1511	150	2015.94	31.94	0.9984
52199	standby power systems	1.1966	0.0318	2	210	530	46	2016.7174	65.3696	2.1227
52230	state estimation	1.1072	0.2726	2	469	3470	364	2018.5357	49.2637	1.673
52271	state of the art	-0.4783	0.1661	3	577	1907	240	2018.7708	29.9	1.1368
52359	static analysis	-0.9189	0.3829	3	212	646	76	2018.4342	23.3026	0.8648
52496	statistical tests	-0.7876	0.6933	3	415	1432	129	2019.2558	30.969	1.2001
52503	statistics	-0.4576	0.2747	3	297	613	70	2017.8571	18.9429	0.6907
52620	stochastic control systems	0.9414	0.3175	2	175	424	40	2017.95	30.475	1.0828
52679	stochastic models	0.8765	0.2881	2	368	1254	121	2018.3554	28.4132	1.0573
52716	stochastic systems	0.8836	0.3438	2	589	3250	341	2018.9853	26.3959	1.0444
53085	students	-0.4304	-0.6915	1	342	1498	221	2016.6199	14.6244	0.4814
53306	supervised learning	-0.8286	0.7035	3	382	1355	122	2019.4836	43.582	1.8608
53312	supervised machine learning	-0.8416	0.7069	3	247	740	62	2019.7419	34.6452	1.3852
53328	supervisory control and data acquisition	0.7696	-0.4542	5	418	1572	132	2016.2576	41.0379	1.2755
53339	supervisory control and dataacquisition systems (scada)	0.8775	-0.3806	5	356	1304	110	2017.0364	36.5545	1.1262
53367	supply chain management	-0.0592	-0.6525	4	200	458	62	2019.4194	52.5806	2.221
53393	supply chains	0.0463	-0.6031	5	399	1360	166	2018.7831	33.6145	1.2757
53422	support vector machine	-0.9724	0.5924	3	213	569	53	2019.3396	25.9057	1.0204
53435	support vector machines	-0.9268	0.6459	3	571	3350	286	2019.2203	29.8741	1.1723
53444	support vectors machine	-0.9628	0.5995	3	164	365	30	2021.0667	17.0333	1.0318
53509	survey	-0.3036	-0.5258	1	284	690	79	2018.3797	47.8987	1.6901
53521	surveying	-0.298	-0.5268	1	218	471	48	2016.6458	71.6667	2.1336
53523	surveys	-0.2949	-0.3843	1	775	4896	545	2018.7156	68.2165	2.4402
53548	sustainability	-0.0352	-0.6139	1	188	413	59	2020.0847	34.6441	1.414
53567	sustainable development	-0.0393	-0.5962	1	404	1080	124	2019.1935	31.7581	1.3034
53615	svm	-0.97	0.6335	3	174	439	40	2018.225	30.45	1.1251
53748	synchronization	0.9484	0.4232	2	157	365	45	2018.6667	22.7333	0.923
53868	system architectures	0.1831	-0.2248	4	248	507	51	2017.2549	76.6275	2.496
54007	system of systems	0.3337	-0.4214	5	226	475	53	2018	24.7925	0.7722
54060	system security	0.0622	-0.4327	5	316	653	77	2017.5584	31.2468	1.0187
54073	system stability	1.2001	0.2924	2	341	1345	125	2019.216	35.384	1.3581
54090	system theory	0.7685	-0.1918	2	192	341	33	2017.1818	33.9394	1.0316
54114	system vulnerability	0.5449	-0.439	5	193	343	40	2018.375	30.9	1.0774
54146	systematic literature review	-0.2652	-0.6561	1	297	756	97	2020.4948	26.7835	1.2627
54159	systematic review	-0.7366	-0.802	1	254	619	72	2020.3611	33.8056	1.5088
54183	systems analysis	0.3479	-0.2507	5	308	759	77	2017.0909	23.3896	0.7834
54196	systems engineering	0.3632	-0.4092	5	386	1143	130	2016.4538	25.1	0.806
54398	task analysis	-0.6046	-0.0785	1	216	437	40	2021.25	30.45	1.5104
54442	taxonomies	-0.3045	-0.5569	1	402	1258	148	2018.0541	41.1284	1.4608
54443	taxonomy	-0.3066	-0.5679	1	247	571	66	2017.6061	28.0606	1.0055
54501	teaching	-0.4343	-0.6847	1	196	584	69	2015.5942	16.7391	0.4972
54681	technological advancement	0.0223	-0.2132	4	203	347	36	2019.1111	16.2222	0.6338
54694	technological development	-0.09	-0.596	1	209	366	46	2018.9565	21.3913	0.9104
54736	technology	-0.6053	-0.7405	1	292	657	75	2017.32	50.6133	1.6788
54826	technology transfer	-0.2927	-0.6196	1	197	324	41	2017.5122	23.0732	0.8418
54855	telecommunication networks	0.5174	0.0914	2	413	1126	108	2014.2963	42.4815	1.4086
54893	telemedicine	-0.8359	-0.8268	1	166	495	53	2019.3962	26.0377	1.112
55079	terrorism	-0.2665	-0.5022	1	427	1219	151	2015.5894	22.2517	0.7226
55148	testbed	0.6727	-0.4543	5	283	745	68	2017.0882	25.8235	0.8638
55158	testbeds	0.715	-0.441	5	526	2392	222	2017.2387	26.9144	0.9152
55159	testing	0.239	-0.2994	5	270	531	59	2017.7797	26.3051	0.9174
55211	text processing	-1.0073	0.4662	3	148	378	43	2019.0698	16.6279	0.7003
55408	threat	-0.3892	-0.808	1	390	1289	150	2018.02	29.2533	1.0124
55440	threat detection	-0.6498	0.3483	3	290	660	76	2019.2632	23.3421	0.9437
55466	threat intelligence	-0.6074	-0.1318	1	234	530	75	2019.44	14.2267	0.5932
55492	threat modeling	0.1762	-0.6176	5	292	732	94	2019.2234	22.0319	0.8602
55646	time delay	1.1904	0.3471	2	159	429	40	2019.3	21.975	0.9774
55704	time series	-0.5309	0.4036	3	218	514	56	2018.6786	27.2857	1.0347
55705	time series analysis	-0.5309	0.3854	3	225	436	47	2018.4043	21.1277	0.8586
55866	timing circuits	1.1323	0.3342	2	256	550	51	2019.8039	18.0784	0.8033
55944	tools	-0.3501	-0.3518	1	205	393	44	2015.3636	25.8182	0.8231
56002	topology	0.7949	0.1601	2	471	1611	188	2018.3936	25.2819	0.928
56195	traffic congestion	0.3548	0.5685	4	186	410	43	2018.6744	18.093	0.7104
56198	traffic control	0.3412	0.5354	4	212	448	49	2017.9184	22.4694	0.8178
56307	training	-0.4767	-0.7111	1	251	583	75	2018.5333	19.2667	0.7308
56437	transfer functions	-0.0354	0.4828	4	175	406	37	2018.8108	26.2973	0.983
56440	transfer learning	-0.7927	0.8722	3	203	553	63	2020.6984	68.8889	3.2319
56539	transmission control protocol	-0.0208	0.6827	3	308	876	84	2016.2381	42.9048	1.2629
56638	transportation	0.321	0.3935	4	236	502	53	2017.5283	23.8868	0.9409
56673	transportation system	0.3363	0.4098	4	207	415	46	2018.5217	28.087	1.0753
56729	trees (mathematics)	-0.2991	0.4454	5	373	1064	103	2018.4272	27.8447	1.0477
56821	trust	-0.6878	-0.7195	1	366	1061	133	2017.8571	29.3684	1.0336
56852	trust management	-0.1719	0.3304	4	182	378	42	2019.3333	34.4762	1.4645
56903	trusted computing	-0.1969	0.1501	4	332	918	103	2018.3592	36.1845	1.284
57014	turing machines	-0.7054	0.5444	3	249	532	53	2020.566	15.8113	0.7402
57173	uav	0.3959	0.5063	4	163	368	37	2019.2973	38.4324	1.4602
57202	ubiquitous computing	-0.1616	-0.0175	4	431	1275	142	2016.6972	24.831	0.7843
57298	unauthorized access	-0.3797	0.0922	4	296	634	69	2018.5217	23.5217	0.853
57340	uncertainty	0.8543	0.178	2	264	558	56	2019.7679	22.7143	0.9763
57341	uncertainty analysis	0.8799	0.1754	2	326	853	89	2018.7303	34.6854	1.2906
57501	united states	-0.8177	-0.8373	1	216	931	94	2017.4255	34.8298	1.1917
57511	units of measurement	1.2298	0.176	2	157	460	42	2015.2143	44.5238	1.2756
57597	unmanned aerial vehicle	0.4151	0.4956	4	174	395	36	2020.1111	19	0.9429
57608	unmanned aerial vehicles (uav)	0.3993	0.4868	4	415	1474	147	2018.2517	49.7687	1.8295
57690	unsupervised learning	-0.6168	0.649	3	226	542	50	2019.92	26.34	1.1043
57693	unsupervised machine learning	-0.5873	0.648	3	179	400	37	2019.1351	35.3784	1.35
57958	user interfaces	-0.5689	-0.228	1	276	540	67	2013.9104	19.806	0.6212
58174	vanet	0.2795	0.6215	4	151	391	37	2019.7297	19.3784	0.8487
